EmployeeID,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
166,3,3,3,1,3,30,No,Non-Travel,Research & Development,2,4,Life Sciences,1,Female,3,Research Scientist,Married,51310,0,Y,15,8,1,10,2,9,7,8
167,3,3,1,4,2,57,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Male,4,Research Scientist,Divorced,63060,3,Y,12,8,1,32,3,1,0,0
168,3,3,2,3,3,50,No,Travel_Rarely,Sales,10,4,Life Sciences,1,Female,3,Manager,Married,47870,0,Y,12,8,0,28,3,27,15,7
169,3,4,3,4,2,30,No,Non-Travel,Sales,10,2,Life Sciences,1,Male,3,Laboratory Technician,Single,188800,0,Y,22,8,1,12,3,11,6,7
170,3,4,3,1,4,60,No,Travel_Frequently,Research & Development,16,3,Life Sciences,1,Female,4,Laboratory Technician,Married,23390,4,Y,20,8,0,22,4,18,13,11
171,2,3,1,4,3,47,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Male,5,Manufacturing Director,Divorced,135700,5,Y,16,8,2,20,2,5,0,4
172,2,4,1,3,1,46,No,Travel_Rarely,Sales,4,1,Technical Degree,1,Male,1,Laboratory Technician,Married,67120,6,Y,21,8,1,26,3,3,0,1
173,3,3,4,3,3,35,No,Travel_Rarely,Research & Development,15,2,Medical,1,Female,2,Laboratory Technician,Single,54060,0,Y,12,8,1,6,2,5,4,3
174,3,3,3,3,3,54,No,Travel_Rarely,Research & Development,2,4,Medical,1,Male,2,Human Resources,Single,89380,7,Y,11,8,3,19,2,1,0,0
175,4,3,4,3,3,34,No,Travel_Rarely,Sales,8,2,Life Sciences,1,Male,1,Laboratory Technician,Divorced,24390,3,Y,11,8,2,14,2,7,5,7
176,2,3,3,4,3,46,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Healthcare Representative,Married,88370,2,Y,18,8,0,15,3,3,1,2
177,3,3,3,2,4,31,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,2,Research Director,Divorced,53430,1,Y,14,8,1,13,3,13,0,8
178,2,4,2,3,4,33,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,1,Female,4,Research Director,Married,67280,7,Y,22,8,0,15,2,7,7,7
179,3,4,1,4,3,33,Yes,Travel_Rarely,Sales,5,4,Marketing,1,Male,2,Research Director,Divorced,66520,7,Y,25,8,0,8,5,4,1,3
180,3,3,4,2,3,30,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Sales Executive,Single,48500,0,Y,12,8,1,4,4,3,1,2
181,1,4,4,3,3,35,No,Travel_Rarely,Research & Development,12,2,Medical,1,Female,2,Sales Representative,Married,28090,4,Y,23,8,1,10,2,8,0,0
182,2,3,1,3,3,31,Yes,Travel_Frequently,Research & Development,22,2,Medical,1,Female,2,Sales Executive,Married,56890,3,Y,15,8,2,12,2,1,0,0
183,4,4,2,1,3,34,Yes,Travel_Frequently,Sales,17,1,Marketing,1,Male,1,Research Director,Divorced,20010,9,Y,22,8,1,11,5,3,0,2
184,2,3,2,3,3,42,No,Travel_Frequently,Research & Development,2,4,Medical,1,Female,1,Research Scientist,Married,29770,4,Y,15,8,3,8,3,2,2,0
185,3,3,2,4,2,36,No,Non-Travel,Research & Development,3,4,Medical,1,Male,1,Research Scientist,Single,40250,1,Y,11,8,0,10,3,10,9,7
186,3,3,3,3,3,22,Yes,Travel_Frequently,Research & Development,7,3,Medical,1,Female,2,Laboratory Technician,Single,37850,5,Y,13,8,2,4,2,2,1,2
187,3,3,2,4,3,48,No,Travel_Rarely,Research & Development,6,3,Medical,1,Male,1,Laboratory Technician,Married,108540,2,Y,14,8,1,14,6,9,6,7
188,3,3,1,2,3,55,No,Travel_Rarely,Research & Development,1,3,Medical,1,Female,1,Sales Executive,Single,120310,3,Y,11,8,0,37,5,10,7,7
189,2,3,4,4,3,41,No,Non-Travel,Research & Development,3,2,Life Sciences,1,Female,2,Research Scientist,Single,99360,7,Y,17,8,1,16,2,14,1,10
190,2,3,2,3,3,35,No,Travel_Rarely,Research & Development,22,3,Medical,1,Female,1,Sales Representative,Married,29660,9,Y,18,8,0,15,2,11,6,9
191,3,3,2,3,3,40,No,Travel_Rarely,Research & Development,15,3,Life Sciences,1,Female,2,Laboratory Technician,Single,25710,7,Y,14,8,0,22,1,20,5,13
192,3,3,3,3,3,39,No,Travel_Frequently,Research & Development,12,1,Medical,1,Male,1,Research Scientist,Married,99910,1,Y,16,8,1,8,3,8,0,7
193,2,3,2,4,4,31,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,3,Research Director,Single,61420,4,Y,13,8,2,10,2,6,0,5
194,3,3,4,1,2,42,No,Travel_Rarely,Research & Development,5,3,Medical,1,Male,3,Sales Executive,Married,53900,1,Y,14,8,0,10,3,10,5,8
195,3,4,4,2,4,45,No,Travel_Rarely,Research & Development,2,1,Medical,1,Female,4,Sales Executive,Married,44040,0,Y,23,8,0,9,2,8,3,7
196,3,3,NA,3,2,26,Yes,Travel_Frequently,Research & Development,2,1,Life Sciences,1,Female,2,Laboratory Technician,Divorced,59930,0,Y,12,8,0,8,3,7,1,0
197,2,3,4,4,4,29,No,Travel_Rarely,Research & Development,5,3,Medical,1,Male,1,Research Scientist,Divorced,51300,4,Y,11,8,0,8,3,3,1,2
198,3,3,1,3,3,33,No,Travel_Rarely,Research & Development,16,3,Medical,1,Female,1,Laboratory Technician,Divorced,20900,4,Y,16,8,0,10,2,6,0,5
199,3,3,3,4,2,31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,1,Sales Executive,Divorced,29090,9,Y,14,8,2,10,2,5,0,1
200,4,3,2,2,3,18,Yes,Travel_Frequently,Research & Development,2,3,Technical Degree,1,Male,1,Sales Executive,Single,34680,1,Y,18,8,2,0,4,0,0,0
201,2,3,3,1,3,40,No,Non-Travel,Research & Development,1,4,Technical Degree,1,Female,2,Laboratory Technician,Divorced,30680,3,Y,19,8,0,20,3,1,0,1
202,2,3,1,3,3,41,No,Non-Travel,Research & Development,23,3,Life Sciences,1,Male,2,Manufacturing Director,Single,26700,2,Y,15,8,2,10,2,8,0,7
203,2,3,1,3,3,26,No,Travel_Rarely,Research & Development,9,4,Medical,1,Male,3,Healthcare Representative,Divorced,26930,5,Y,17,8,3,8,3,0,0,0
204,2,3,1,3,3,35,No,Travel_Rarely,Research & Development,16,4,Medical,1,Male,2,Human Resources,Single,95260,1,Y,15,8,0,5,2,5,0,3
205,2,3,4,4,3,34,No,Travel_Rarely,Research & Development,26,3,Medical,1,Male,1,Laboratory Technician,Single,52370,1,Y,19,8,1,10,3,10,5,7
206,1,4,3,4,1,26,Yes,Travel_Rarely,Sales,1,3,Marketing,1,Female,2,Manufacturing Director,Single,24260,1,Y,22,8,0,1,3,1,0,0
207,3,3,2,4,4,37,No,Travel_Rarely,Research & Development,8,1,Life Sciences,1,Male,1,Sales Executive,Single,41930,4,Y,16,8,1,12,5,6,1,2
208,3,3,1,3,2,46,No,Travel_Frequently,Research & Development,4,1,Medical,1,Male,5,Human Resources,Married,29110,5,Y,13,8,0,28,3,2,1,2
209,3,3,2,1,3,41,No,Travel_Rarely,Research & Development,24,1,Life Sciences,1,Male,1,Research Director,Married,26610,7,Y,14,8,1,22,2,18,11,8
210,3,3,1,2,3,37,No,Non-Travel,Research & Development,7,2,Medical,1,Male,1,Sales Executive,Divorced,20280,1,Y,16,8,1,9,3,9,7,7
211,3,3,4,1,3,52,No,Travel_Rarely,Sales,2,1,Medical,1,Male,1,Laboratory Technician,Divorced,99800,NA,Y,11,8,1,18,2,10,6,9
212,2,4,4,3,3,32,Yes,Non-Travel,Research & Development,7,2,Life Sciences,1,Female,2,Research Director,Married,32980,8,Y,22,8,0,6,4,4,1,2
213,2,3,4,4,3,24,No,Travel_Frequently,Sales,22,3,Life Sciences,1,Female,1,Healthcare Representative,Married,29350,0,Y,14,8,2,3,5,2,2,1
214,3,3,3,3,3,38,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,Female,1,Research Scientist,Married,154270,3,Y,16,8,1,18,2,1,0,0
215,3,3,2,2,2,37,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,Female,5,Research Scientist,Married,39440,6,Y,11,8,2,8,3,6,4,3
216,1,3,4,3,3,49,No,Travel_Rarely,Sales,21,1,Life Sciences,1,Male,1,Sales Executive,Divorced,40110,1,Y,18,8,2,31,2,31,0,9
217,2,3,2,4,3,24,No,Travel_Rarely,Sales,1,3,Marketing,1,Female,1,Sales Executive,Married,34070,1,Y,15,8,2,6,2,6,1,4
218,3,3,1,2,4,26,No,Travel_Rarely,Research & Development,19,4,Technical Degree,1,Female,4,Sales Executive,Married,119940,1,Y,14,8,1,6,6,5,1,4
219,1,3,4,2,3,24,No,Travel_Rarely,Sales,7,3,Medical,1,Female,1,Laboratory Technician,Married,12320,1,Y,12,8,0,1,4,1,0,0
220,3,3,1,2,3,50,No,Travel_Frequently,Sales,2,2,Marketing,1,Male,1,Sales Executive,Married,29600,1,Y,14,8,3,32,2,32,10,7
221,2,3,2,3,3,25,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Research Scientist,Married,190940,1,Y,16,8,0,7,3,7,0,6
222,3,4,1,3,3,24,Yes,Travel_Frequently,Research & Development,2,3,Medical,1,Male,2,Research Scientist,Married,39190,1,Y,21,8,0,6,3,6,1,2
223,3,3,2,1,4,30,Yes,Travel_Frequently,Research & Development,9,3,Other,1,Male,2,Healthcare Representative,Married,68250,1,Y,14,8,0,1,2,1,0,0
224,3,3,2,4,3,34,No,Travel_Rarely,Sales,6,2,Life Sciences,1,Male,4,Research Director,Married,102480,1,Y,12,8,1,6,4,6,1,3
225,2,3,2,1,1,31,Yes,Travel_Rarely,Research & Development,9,1,Medical,1,Female,1,Sales Representative,Divorced,189470,2,Y,12,8,2,9,2,3,1,2
226,3,3,1,4,3,35,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,5,Sales Executive,Single,24960,4,Y,17,8,3,9,3,3,0,2
227,3,3,1,4,4,31,No,Travel_Rarely,Sales,1,3,Marketing,1,Female,2,Sales Executive,Divorced,64650,4,Y,17,8,0,13,3,7,5,7
228,3,3,1,3,2,27,No,Travel_Rarely,Sales,22,4,Medical,1,Male,1,Sales Representative,Divorced,22060,0,Y,14,8,1,6,4,5,0,3
229,3,3,4,3,2,37,No,Travel_Rarely,Sales,9,4,Marketing,1,Female,2,Laboratory Technician,Married,20860,4,Y,14,8,0,17,3,3,1,0
230,1,3,4,2,4,20,No,Travel_Rarely,Research & Development,17,4,Medical,1,Female,1,Sales Representative,Single,22930,1,Y,13,8,2,1,3,1,0,0
231,3,3,3,4,3,42,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1,Female,2,Manufacturing Director,Married,26450,1,Y,15,8,0,10,5,10,2,2
232,3,3,2,4,2,43,No,Travel_Rarely,Research & Development,10,5,Technical Degree,1,Female,2,Sales Executive,Divorced,26830,4,Y,11,8,0,21,3,1,0,0
233,4,3,3,1,2,38,No,Travel_Rarely,Human Resources,2,4,Medical,1,Male,1,Human Resources,Single,20140,3,Y,17,8,1,8,5,0,0,0
234,3,3,4,3,3,43,No,Travel_Frequently,Sales,4,3,Medical,1,Female,2,Healthcare Representative,Divorced,34190,3,Y,11,8,1,10,5,8,4,7
235,4,3,4,1,1,48,No,Travel_Rarely,Research & Development,8,1,Medical,1,Male,2,Laboratory Technician,Married,53760,7,Y,13,8,1,21,3,3,0,2
236,4,4,1,3,4,44,No,Travel_Rarely,Sales,29,4,Marketing,1,Male,2,Sales Executive,Single,19510,4,Y,22,8,3,10,4,2,0,2
237,2,4,3,3,3,34,No,Travel_Rarely,Research & Development,13,4,Life Sciences,1,Female,1,Laboratory Technician,Divorced,23410,1,Y,20,8,2,8,3,8,0,6
238,3,3,3,1,3,27,Yes,Travel_Rarely,Sales,27,3,Life Sciences,1,Male,2,Research Scientist,Divorced,22930,0,Y,18,8,0,5,0,4,0,2
239,1,3,3,3,3,21,No,Travel_Rarely,Sales,16,2,Life Sciences,1,Male,3,Sales Executive,Single,87260,1,Y,11,8,1,3,2,3,1,2
240,3,3,4,4,4,44,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Male,1,Laboratory Technician,Married,40110,4,Y,14,8,1,26,2,2,0,1
241,2,3,1,3,3,22,No,Travel_Rarely,Research & Development,2,2,Medical,1,Female,2,Laboratory Technician,Married,195450,0,Y,14,8,0,3,3,2,2,2
242,3,3,3,3,3,33,No,Travel_Rarely,Sales,13,4,Marketing,1,Female,2,Manufacturing Director,Divorced,45680,0,Y,18,8,1,6,2,5,1,2
243,3,3,1,4,2,32,No,Travel_Rarely,Research & Development,1,1,Life Sciences,1,Female,1,Healthcare Representative,Married,30220,1,Y,16,8,1,6,3,6,0,5
244,3,3,3,3,3,30,No,Travel_Frequently,Research & Development,4,5,Technical Degree,1,Male,3,Manager,Divorced,57720,1,Y,17,8,0,1,3,1,0,0
245,2,3,4,1,4,53,No,Travel_Rarely,Research & Development,24,3,Other,1,Female,3,Manager,Single,22690,7,Y,11,8,1,18,2,14,8,10
246,3,3,2,4,2,34,No,Travel_Rarely,Research & Development,1,5,Medical,1,Male,1,Research Scientist,Married,53810,1,Y,12,8,0,10,0,10,8,8
247,3,3,1,1,3,45,Yes,Travel_Frequently,Research & Development,19,4,Life Sciences,1,Male,3,Research Director,Married,34410,2,Y,13,8,1,5,5,1,0,0
248,4,3,3,4,3,26,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Male,1,Manufacturing Director,Married,54540,1,Y,13,8,1,3,5,3,0,2
249,2,3,3,3,3,37,No,Travel_Rarely,Research & Development,4,3,Medical,1,Male,1,Manager,Married,98840,1,Y,14,8,0,10,3,10,7,8
250,3,3,2,3,2,29,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,1,Healthcare Representative,Married,41570,1,Y,17,8,3,6,2,6,1,2
251,3,3,2,4,3,35,No,Travel_Rarely,Research & Development,10,5,Medical,1,Female,4,Laboratory Technician,Single,134580,1,Y,11,8,0,17,3,17,11,8
252,3,4,3,4,1,33,No,Travel_Frequently,Research & Development,8,3,Technical Degree,1,Male,2,Laboratory Technician,Divorced,90690,3,Y,25,8,1,15,3,13,4,7
253,2,3,3,2,4,54,No,Travel_Rarely,Research & Development,5,2,Life Sciences,1,Female,2,Sales Executive,Married,40140,2,Y,19,8,1,16,4,9,7,1
254,2,3,2,2,3,36,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Male,2,Research Scientist,Divorced,59150,2,Y,13,8,1,13,3,3,0,2
255,1,3,1,4,3,27,No,Travel_Rarely,Sales,9,3,Marketing,1,Male,5,Research Director,Single,59930,0,Y,14,8,1,5,3,4,1,1
256,2,3,4,3,3,20,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,5,Sales Representative,Single,61620,1,Y,12,8,3,1,2,1,1,1
257,3,3,1,1,3,33,Yes,Travel_Frequently,Research & Development,15,4,Medical,1,Female,1,Laboratory Technician,Single,24060,1,Y,11,8,0,10,3,10,9,7
258,4,3,3,3,3,35,No,Non-Travel,Research & Development,2,1,Medical,1,Male,1,Research Scientist,Married,187400,1,Y,19,8,1,1,2,1,0,0
259,3,3,1,1,4,23,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Healthcare Representative,Married,76370,2,Y,11,8,1,5,3,3,0,2
260,3,3,4,2,3,25,No,Travel_Rarely,Research & Development,11,3,Medical,1,Male,2,Manufacturing Director,Married,100960,0,Y,11,8,1,4,3,3,1,2
261,2,4,4,4,3,38,No,Travel_Rarely,Research & Development,16,3,Life Sciences,1,Male,5,Research Scientist,Single,147560,0,Y,20,8,1,8,3,7,0,5
262,2,3,2,4,3,29,No,Travel_Frequently,Sales,2,4,Life Sciences,1,Male,4,Healthcare Representative,Divorced,64990,1,Y,18,8,3,10,3,10,2,8
263,4,3,2,2,3,48,No,Travel_Rarely,Research & Development,16,3,Technical Degree,1,Male,1,Sales Executive,Married,97240,3,Y,13,8,0,12,2,2,2,2
264,3,3,4,4,3,27,No,Travel_Frequently,Sales,4,3,Technical Degree,1,Male,5,Laboratory Technician,Divorced,21940,1,Y,12,8,0,6,5,6,0,4
265,4,3,4,4,3,37,No,Travel_Rarely,Research & Development,16,3,Life Sciences,1,Male,3,Manager,Single,33880,3,Y,11,8,0,4,2,1,0,0
266,4,3,4,3,3,50,No,Travel_Rarely,Sales,5,3,Medical,1,Male,1,Laboratory Technician,Married,54730,1,Y,19,8,1,20,2,20,3,8
267,3,4,4,2,4,34,No,Travel_Rarely,Research & Development,18,1,Medical,1,Male,1,Healthcare Representative,Single,27030,1,Y,21,8,1,9,2,8,7,7
268,1,3,1,3,3,24,Yes,Travel_Rarely,Research & Development,17,2,Life Sciences,1,Female,1,Healthcare Representative,Single,25010,9,Y,12,8,0,4,3,2,2,0
269,3,3,4,3,3,39,No,Travel_Rarely,Research & Development,12,5,Medical,1,Female,1,Sales Representative,Single,62200,1,Y,14,8,2,20,2,20,11,10
270,1,3,4,4,2,32,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,5,Research Scientist,Single,30380,1,Y,11,8,0,10,5,10,0,8
271,2,3,2,3,3,50,Yes,Travel_Frequently,Research & Development,4,2,Medical,1,Male,4,Sales Representative,Married,44240,3,Y,14,8,1,18,2,4,1,3
272,2,3,2,4,2,38,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,Male,1,Sales Executive,Single,43120,0,Y,12,8,1,10,2,9,1,8
273,2,4,3,1,3,27,No,Travel_Rarely,Research & Development,10,3,Medical,1,Male,5,Research Scientist,Married,132450,1,Y,23,8,1,9,3,9,0,7
274,3,3,3,4,NA,32,No,Travel_Rarely,Sales,1,3,Medical,1,Male,2,Sales Executive,Single,136640,3,Y,14,8,0,10,6,7,7,7
275,3,3,4,1,3,47,No,Travel_Rarely,Research & Development,2,3,Medical,1,Female,5,Sales Executive,Single,50210,2,Y,17,8,0,20,3,7,1,7
276,3,3,4,1,3,40,No,Travel_Frequently,Research & Development,3,4,Medical,1,Female,3,Human Resources,Married,51260,5,Y,18,8,0,20,2,18,1,12
277,3,3,3,3,3,53,No,Travel_Rarely,Research & Development,7,1,Life Sciences,1,Male,2,Laboratory Technician,Married,28590,3,Y,18,8,1,32,2,5,1,3
278,3,4,2,4,2,41,No,Travel_Rarely,Sales,6,3,Medical,1,Male,1,Sales Executive,Divorced,102390,3,Y,24,8,3,23,3,21,12,6
279,4,4,1,1,3,60,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,Female,5,Laboratory Technician,Single,53290,8,Y,20,8,0,10,3,2,2,2
280,2,3,4,1,2,27,No,Travel_Frequently,Research & Development,29,1,Life Sciences,1,Male,2,Manufacturing Director,Divorced,43250,1,Y,14,8,0,9,2,9,1,7
281,3,3,4,3,3,41,No,Travel_Rarely,Research & Development,3,3,Medical,1,Male,1,Manufacturing Director,Married,72600,1,Y,16,8,0,22,2,22,2,10
282,4,4,4,2,3,50,No,Travel_Rarely,Sales,9,3,Life Sciences,1,Male,2,Research Scientist,Married,23220,7,Y,25,8,1,4,0,2,2,2
283,2,3,1,2,3,28,Yes,Travel_Rarely,Sales,2,4,Life Sciences,1,Male,3,Research Scientist,Single,20750,7,Y,18,8,3,10,0,7,3,7
284,3,3,1,1,3,36,No,Non-Travel,Research & Development,10,4,Technical Degree,1,Female,2,Research Scientist,Married,41520,9,Y,19,8,1,10,3,8,0,5
285,3,3,3,3,4,38,No,Travel_Rarely,Research & Development,1,3,Medical,1,Female,3,Manager,Single,96190,4,Y,13,8,1,10,2,1,0,0
286,2,3,1,3,3,44,No,Non-Travel,Research & Development,8,2,Life Sciences,1,Male,1,Research Scientist,Single,135030,2,Y,12,8,0,9,6,5,1,4
287,2,4,4,3,2,47,No,Travel_Frequently,Research & Development,27,3,Life Sciences,1,Male,1,Research Scientist,Divorced,54410,9,Y,22,8,1,28,6,22,11,13
288,3,3,3,4,2,30,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Male,2,Sales Executive,Divorced,52090,7,Y,14,8,1,10,3,8,7,7
289,3,3,3,3,3,29,No,Travel_Rarely,Research & Development,1,2,Medical,1,Female,1,Sales Executive,Single,106730,1,Y,13,8,3,1,2,1,0,0
290,3,4,3,3,3,42,Yes,Travel_Frequently,Research & Development,10,1,Life Sciences,1,Female,1,Sales Executive,Divorced,50100,6,Y,21,8,3,7,3,2,2,2
291,3,3,4,4,3,43,No,Travel_Frequently,Research & Development,26,1,Life Sciences,1,Male,1,Laboratory Technician,Married,135490,3,Y,11,8,2,7,3,2,2,2
292,4,3,2,3,3,34,No,Travel_Rarely,Research & Development,2,5,Technical Degree,1,Male,2,Healthcare Representative,Single,49990,3,Y,12,8,2,10,2,5,4,3
293,3,3,2,1,4,23,No,Travel_Rarely,Sales,13,3,Marketing,1,Male,5,Sales Executive,Married,42210,1,Y,11,8,1,5,4,4,0,2
294,2,3,3,2,1,39,No,Travel_Rarely,Sales,2,4,Marketing,1,Female,4,Healthcare Representative,Married,138720,9,Y,12,8,3,12,3,8,3,6
295,3,3,3,4,2,56,No,Travel_Rarely,Research & Development,2,4,Medical,1,Male,1,Manager,Married,20420,7,Y,12,8,0,30,6,10,1,1
296,3,3,4,4,2,40,No,Travel_Rarely,Sales,9,3,Marketing,1,Male,2,Research Scientist,Single,20730,0,Y,14,8,0,5,3,4,2,3
297,3,3,4,1,1,27,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,Female,1,Laboratory Technician,Single,29560,8,Y,13,8,0,9,6,7,0,7
298,2,3,4,2,3,29,No,Travel_Rarely,Sales,20,3,Marketing,1,Female,2,Manager,Divorced,29260,1,Y,15,8,1,2,3,2,2,2
299,3,3,4,4,3,53,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,Female,3,Laboratory Technician,Single,48090,2,Y,18,8,0,19,2,2,2,2
300,3,3,4,1,4,35,No,Non-Travel,Research & Development,5,1,Medical,1,Male,1,Healthcare Representative,Divorced,51630,2,Y,18,8,2,16,4,1,0,0
301,1,3,NA,4,3,32,No,Travel_Frequently,Sales,4,4,Life Sciences,1,Male,2,Sales Executive,Married,188440,1,Y,19,8,0,10,3,10,4,7
302,3,3,4,3,1,38,No,Travel_Rarely,Sales,10,3,Medical,1,Male,4,Laboratory Technician,Married,181720,6,Y,12,8,2,6,5,1,0,1
303,2,3,2,1,3,34,No,Travel_Rarely,Research & Development,20,3,Medical,1,Female,3,Laboratory Technician,Divorced,57440,3,Y,19,8,1,7,4,0,0,0
304,3,3,3,1,4,52,No,Travel_Rarely,Sales,21,5,Technical Degree,1,Male,3,Manager,Married,28890,1,Y,11,8,1,34,2,34,1,16
305,3,3,4,4,2,33,Yes,Travel_Rarely,Research & Development,1,2,Medical,1,Male,3,Laboratory Technician,Single,28710,1,Y,17,8,3,10,2,10,7,8
306,3,3,3,4,2,25,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Male,2,Research Scientist,Single,74840,1,Y,15,8,0,6,3,6,1,4
307,3,3,2,3,3,45,No,Travel_Rarely,Sales,2,3,Life Sciences,1,Male,3,Healthcare Representative,Single,60740,0,Y,14,8,0,9,2,8,3,1
308,1,3,1,3,3,23,No,Travel_Rarely,Research & Development,23,1,Life Sciences,1,Female,2,Research Scientist,Single,173280,1,Y,17,8,1,2,2,2,0,2
309,3,3,2,3,3,47,Yes,Travel_Frequently,Research & Development,4,3,Life Sciences,1,Male,1,Research Director,Single,27740,4,Y,13,8,1,NA,2,5,1,3
310,3,3,4,4,3,34,No,Travel_Rarely,Research & Development,12,3,Technical Degree,1,Male,1,Research Scientist,Single,45050,1,Y,12,8,0,6,3,6,1,4
311,3,3,4,1,3,55,Yes,Travel_Rarely,Human Resources,7,3,Human Resources,1,Male,4,Laboratory Technician,Married,74280,5,Y,12,8,0,24,2,5,1,4
312,1,3,1,1,3,36,No,Non-Travel,Research & Development,7,2,Life Sciences,1,Male,5,Sales Executive,Single,116310,1,Y,18,8,1,10,2,10,0,9
313,3,3,4,4,3,52,No,Non-Travel,Research & Development,1,4,Life Sciences,1,Male,5,Sales Executive,Married,97380,0,Y,18,8,2,5,2,4,1,2
314,3,3,1,NA,3,26,No,Travel_Frequently,Research & Development,2,2,Life Sciences,1,Male,1,Manufacturing Director,Divorced,28350,3,Y,11,8,1,5,2,2,2,0
315,3,3,2,3,2,29,No,Travel_Rarely,Research & Development,10,2,Medical,1,Male,3,Manufacturing Director,Married,169590,4,Y,14,8,3,11,5,8,1,1
316,3,3,4,1,2,26,Yes,Travel_Rarely,Research & Development,15,2,Life Sciences,1,Male,2,Laboratory Technician,Single,26130,6,Y,19,8,1,6,2,4,1,2
317,3,3,2,4,3,34,No,Travel_Rarely,Research & Development,14,4,Technical Degree,1,Male,2,Manufacturing Director,Single,61460,2,Y,12,8,0,10,3,4,1,3
318,3,3,4,1,3,54,No,Travel_Rarely,Research & Development,18,4,Medical,1,Female,2,Laboratory Technician,Divorced,49630,9,Y,15,8,1,9,2,5,1,4
319,3,3,3,4,3,27,No,Travel_Frequently,Research & Development,13,2,Life Sciences,1,Female,4,Research Scientist,Married,195370,0,Y,12,8,0,5,5,4,1,1
320,3,3,4,1,2,37,No,Travel_Rarely,Sales,2,4,Technical Degree,1,Male,2,Manufacturing Director,Divorced,61720,0,Y,11,8,0,6,1,5,4,3
321,3,3,1,1,3,38,No,Travel_Frequently,Sales,2,4,Life Sciences,1,Female,2,Research Scientist,Single,23680,6,Y,11,8,1,17,3,15,4,12
322,3,3,3,1,3,34,No,Travel_Rarely,Sales,2,3,Marketing,1,Male,1,Sales Representative,Single,103120,1,Y,12,8,0,6,2,6,1,3
323,2,3,1,4,2,35,No,Travel_Rarely,Research & Development,5,4,Medical,1,Male,3,Manager,Married,16750,1,Y,16,8,0,3,6,3,0,2
324,3,3,4,3,3,30,No,Travel_Rarely,Research & Development,20,3,Medical,1,Male,1,Laboratory Technician,Married,25230,3,Y,13,8,1,7,2,2,0,2
325,4,3,3,2,3,40,No,Travel_Frequently,Research & Development,10,4,Medical,1,Male,2,Manufacturing Director,Married,65670,1,Y,13,8,1,8,3,8,3,7
326,3,4,3,1,3,34,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,Male,3,Healthcare Representative,Married,47390,5,Y,24,8,2,6,2,3,1,2
327,4,3,2,4,2,42,No,Travel_Frequently,Research & Development,9,4,Medical,1,Male,1,Manufacturing Director,Divorced,92080,1,Y,15,8,1,24,2,24,14,9
328,2,3,3,1,3,23,Yes,Travel_Rarely,Sales,2,3,Medical,1,Female,4,Manufacturing Director,Married,45590,1,Y,18,8,1,1,2,0,0,0
329,3,3,3,2,3,24,No,Non-Travel,Sales,1,5,Marketing,1,Female,1,Manufacturing Director,Divorced,81890,1,Y,14,8,1,1,3,1,0,0
330,2,3,4,3,3,52,No,Travel_Rarely,Research & Development,29,3,Life Sciences,1,Male,2,Manufacturing Director,Married,29420,8,Y,11,8,1,9,1,5,1,4
331,1,3,3,3,3,50,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,Male,2,Sales Executive,Married,49410,5,Y,11,8,1,30,3,4,0,3
332,4,3,2,1,3,29,Yes,Travel_Rarely,Sales,2,4,Marketing,1,Female,4,Research Scientist,Married,106500,1,Y,13,8,2,1,2,1,0,0
