Department_Sales,Department_Research & Development,Department_Human Resources,EducationField_Life Sciences,EducationField_Other,EducationField_Medical,EducationField_Marketing,EducationField_Technical Degree,EducationField_Human Resources,JobRole_Healthcare Representative,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Human Resources,JobRole_Research Director,JobRole_Laboratory Technician,JobRole_Manufacturing Director,JobRole_Sales Representative,JobRole_Manager,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Divorced,WorkLifeBalance_at_least_1.0,WorkLifeBalance_at_least_2.0,WorkLifeBalance_at_least_3.0,EnvironmentSatisfaction_at_least_1.0,EnvironmentSatisfaction_at_least_2.0,EnvironmentSatisfaction_at_least_3.0,JobSatisfaction_at_least_1.0,JobSatisfaction_at_least_2.0,JobSatisfaction_at_least_3.0,JobInvolvement_at_least_1,JobInvolvement_at_least_2,JobInvolvement_at_least_3,PerformanceRating_at_least_1,PerformanceRating_at_least_2,PerformanceRating_at_least_3,JobLevel_at_least_1,JobLevel_at_least_2,JobLevel_at_least_3,JobLevel_at_least_4,Education_at_least_1,Education_at_least_2,Education_at_least_3,Education_at_least_4,StockOptionLevel_at_least_1,StockOptionLevel_at_least_2,StockOptionLevel_at_least_3,NumCompaniesWorked,TotalWorkingYears,Age,DistanceFromHome,MonthlyIncome,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Travel,Frequently,Female,Attrition1,Attrition2
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0.1111111111111111,0.225,0.5952380952380952,0.4642857142857143,0.15150078988941548,0.42857142857142855,0.3333333333333333,0.225,0,0,1,1,1,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.15,0.21428571428571427,0.03571428571428571,0.8327540810953133,0.42857142857142855,0.5,0.125,0.06666666666666667,0.23529411764705882,0,0,0,-1,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0.3333333333333333,0.5,0.8571428571428571,0,0.10131648235913639,0.07142857142857142,0.3333333333333333,0.1,0,0.17647058823529413,1,1,0,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0.8888888888888888,0.25,0.5952380952380952,0.21428571428571427,0.2891521853607162,0.8571428571428571,0.5,0.025,0,0,1,0,1,-1,0
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.3,0.6428571428571429,0.07142857142857142,0.8512374934175883,0.21428571428571427,1,0.25,0.6,0.47058823529411764,1,0,1,-1,0
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0.2222222222222222,0.15,0.5238095238095238,0.03571428571428571,0.21190100052659294,0.21428571428571427,1,0.1,0,0.11764705882352941,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0.1111111111111111,0.175,0.2619047619047619,1,0.06835176408636125,0.14285714285714285,0,0.175,0,0.4117647058823529,1,0,1,1,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0.1,0.2619047619047619,0.25,0.08309636650868879,0.7857142857142857,0.5,0.075,0.13333333333333333,0.11764705882352941,1,0,0,-1,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0.1111111111111111,0.25,0.2857142857142857,0.32142857142857145,0.23686150605581885,0.07142857142857142,0.3333333333333333,0.25,0.06666666666666667,0.11764705882352941,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.1111111111111111,0.2,0.21428571428571427,0.35714285714285715,0.17819905213270143,0.5,0.3333333333333333,0.2,0,0.4117647058823529,1,0,0,-1,0
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0.7777777777777778,0.2,0.4523809523809524,0,0.6497630331753554,0.21428571428571427,0.6666666666666666,0.15,0,0.23529411764705882,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0.3,0.47619047619047616,0.9642857142857143,0.293522906793049,0.07142857142857142,0.16666666666666666,0.275,0.13333333333333333,0.5294117647058824,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0.1111111111111111,0.275,0.30952380952380953,0.17857142857142858,0.3735650342285413,0.2857142857142857,0.8333333333333334,0.275,0.26666666666666666,0.5882352941176471,1,0,1,-1,0
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0.1111111111111111,0.175,0.2619047619047619,0.07142857142857142,0.1563454449710374,0,0,0.175,0.06666666666666667,0.4117647058823529,1,0,0,-1,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0.425,0.40476190476190477,0.5357142857142857,0.0808320168509742,0.14285714285714285,0.5,0.4,0,0.7647058823529411,1,0,0,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0.1111111111111111,0.1,0.11904761904761904,0.6785714285714286,0.23117430226434965,0.8571428571428571,0.3333333333333333,0.1,0,0.11764705882352941,1,0,0,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0.6666666666666666,0.2,0.5476190476190477,0.2857142857142857,0.23580832016850975,0.5714285714285714,0,0.125,0.06666666666666667,0.11764705882352941,1,0,1,-1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0.3333333333333333,0.125,0.6904761904761905,0,0.3067403896787783,0.35714285714285715,0.3333333333333333,0,0,0,1,1,1,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0.2222222222222222,0.4,0.5714285714285714,0.07142857142857142,0.004318062137967351,0.7857142857142857,0,0.025,0,0,1,0,0,-1,0
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0.1111111111111111,0.1,0.2619047619047619,0.75,0.24892048446550816,0.7857142857142857,0.16666666666666666,0.1,0,0.11764705882352941,0,0,0,-1,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0.1,0.5714285714285714,0.21428571428571427,0.06408636124275935,0.07142857142857142,0.5,0.075,0.06666666666666667,0,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.1111111111111111,0.2,0.3333333333333333,0.03571428571428571,0.24949973670352818,0.14285714285714285,0,0.2,0,0.4117647058823529,1,0,0,-1,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0.3333333333333333,0.375,0.7142857142857143,0.42857142857142855,0.4657714586624539,0.35714285714285715,0.3333333333333333,0,0,0,1,0,0,-1,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0.4444444444444444,0.325,0.4523809523809524,0.25,0.23475513428120062,0.07142857142857142,0.3333333333333333,0.175,0.4,0.4117647058823529,1,0,0,-1,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0.7777777777777778,0.1,0.2857142857142857,0.8571428571428571,0.230173775671406,0.7142857142857143,0,0.05,0.13333333333333333,0.11764705882352941,0,0,0,-1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0.1111111111111111,0.2,0.19047619047619047,0.9642857142857143,0.2181147972617167,0.2857142857142857,0.5,0.2,0.4666666666666667,0.4117647058823529,1,0,1,-1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0.3333333333333333,0.35,0.5714285714285714,0.03571428571428571,0.05918904686677198,0.14285714285714285,0.3333333333333333,0.025,0,0,1,0,1,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0.1111111111111111,0.075,0.07142857142857142,0.2857142857142857,0.8881516587677725,0.07142857142857142,0.8333333333333334,0.075,0.06666666666666667,0.11764705882352941,1,1,1,1,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0.4444444444444444,0.175,0.42857142857142855,0.9642857142857143,0.07493417588204318,0.7857142857142857,0.6666666666666666,0.025,0,0,0,0,0,-1,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0.4444444444444444,0.4,0.42857142857142855,0.17857142857142858,0.1981042654028436,0.14285714285714285,0.3333333333333333,0.325,0.06666666666666667,0.7058823529411765,1,1,1,-1,0
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0.2222222222222222,0.375,0.9285714285714286,0.7142857142857143,0.9558715113217483,0.5,0.3333333333333333,0.075,0.06666666666666667,0.11764705882352941,1,0,0,-1,0
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0.3333333333333333,0.25,0.5238095238095238,0.25,0.21474460242232754,0.21428571428571427,0.5,0.175,0.06666666666666667,0.4117647058823529,1,0,0,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0.1111111111111111,0.075,0.07142857142857142,0,0.0976303317535545,0.21428571428571427,0.3333333333333333,0.075,0.13333333333333333,0.11764705882352941,0,0,1,-1,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0.1111111111111111,0.025,0.35714285714285715,0.9642857142857143,0.23970510795155345,0.7142857142857143,0.5,0.025,0,0,1,0,1,1,1
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0.6666666666666666,0.425,0.4523809523809524,0.14285714285714285,0.059768299104792,0.5714285714285714,0.5,0.125,0,0.17647058823529413,1,0,0,-1,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0.2222222222222222,0.175,0.6666666666666666,0.03571428571428571,0.10826750921537652,0,0.5,0.025,0,0,0,0,1,-1,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.2,0.5476190476190477,0.5357142857142857,0.09483938915218536,0,0.5,0.2,0.4666666666666667,0.4117647058823529,1,1,1,1,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0.6666666666666666,0.5,0.7619047619047619,0.2857142857142857,0.4675618746708794,0.2857142857142857,0.3333333333333333,0.1,0.06666666666666667,0.17647058823529413,1,0,1,-1,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.2222222222222222,0.2,0.5238095238095238,0.25,0.4012111637704055,0.6428571428571429,0.3333333333333333,0.15,0.06666666666666667,0,1,0,1,1,1
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0.075,0.30952380952380953,0,0.09784096893101632,0.9285714285714286,0.8333333333333334,0.05,0.13333333333333333,0.11764705882352941,1,0,0,-1,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.1111111111111111,0.025,0.07142857142857142,0.32142857142857145,0.22980516061084783,0.07142857142857142,0.3333333333333333,0.025,0,0,1,0,0,1,1
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0.15,0.2619047619047619,0,0.2979462875197472,0.07142857142857142,1,0.075,0.06666666666666667,0.11764705882352941,1,0,1,-1,0
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0.25,0.40476190476190477,1,0.21032122169562928,0.2857142857142857,0.3333333333333333,0.025,0,0,1,0,1,-1,0
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0.125,0.21428571428571427,0.03571428571428571,0.07151132174828857,0.07142857142857142,0.3333333333333333,0.125,0,0.23529411764705882,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.1111111111111111,0.175,0.23809523809523808,0.03571428571428571,0.09736703528172723,0.07142857142857142,0.3333333333333333,0.175,0,0.4117647058823529,1,0,0,-1,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0.8888888888888888,0.65,0.7380952380952381,0.03571428571428571,0.22090573986308584,0.21428571428571427,0.5,0.125,0,0,1,0,0,-1,0
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0.4444444444444444,0.45,0.7857142857142857,0,0.16303317535545023,0.7857142857142857,0.3333333333333333,0.175,0,0.4117647058823529,1,0,0,-1,0
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.4444444444444444,0.15,0.42857142857142855,0.5,0.4565560821484992,0.07142857142857142,0.16666666666666666,0.05,0.13333333333333333,0.11764705882352941,1,0,0,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0.8888888888888888,0.225,0.38095238095238093,0.21428571428571427,0.24265402843601896,1,0.5,0.125,0,0.23529411764705882,0,0,0,1,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.2222222222222222,0.75,0.8809523809523809,0.8928571428571429,0.4970510795155345,0.14285714285714285,0.5,0.125,0.06666666666666667,0.11764705882352941,1,0,0,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0.1111111111111111,0.125,0.14285714285714285,0,0.09942074776197998,0.5,0.6666666666666666,0.125,0,0.17647058823529413,1,0,1,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0.1111111111111111,0.025,0.2857142857142857,0.07142857142857142,0.2611374407582938,0.14285714285714285,0.5,0.025,0,0,1,0,1,-1,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0.175,0.19047619047619047,0.4642857142857143,0.34233807266982624,0.5,0.5,0.15,0,0.23529411764705882,1,1,0,1,1
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0.1111111111111111,0.05,0.09523809523809523,0.5357142857142857,0.10437072143233281,0.5714285714285714,0.5,0.05,0.06666666666666667,0.11764705882352941,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0.1111111111111111,0.25,0.42857142857142855,0,0.9808846761453397,0.07142857142857142,0.5,0.25,0.6,0,1,0,1,-1,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0.075,0.2857142857142857,0.07142857142857142,0.00631911532385466,0.5714285714285714,0.3333333333333333,0.025,0,0,1,1,0,1,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1111111111111111,0.45,0.4523809523809524,0.32142857142857145,0.6493944181147973,0.21428571428571427,0.5,0.45,0.8,1,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0.7777777777777778,0.2,0.5238095238095238,0.17857142857142858,0.17498683517640864,0.21428571428571427,0.5,0.125,0.06666666666666667,0.17647058823529413,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0.3333333333333333,0.2,0.5714285714285714,0.03571428571428571,0.527751448130595,0.07142857142857142,0.3333333333333333,0.125,0.06666666666666667,0.11764705882352941,1,0,1,-1,0
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0.2222222222222222,0.45,0.4523809523809524,0.2857142857142857,0.18067403896787784,0,0.5,0.025,0,0.058823529411764705,1,0,0,-1,0
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.1111111111111111,0.625,0.5952380952380952,0.32142857142857145,0.18999473407056344,0,0.3333333333333333,0.625,0.2,0.5294117647058824,1,0,1,-1,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,0.5,0.5238095238095238,0.17857142857142858,0.08625592417061612,0.14285714285714285,0.3333333333333333,0.025,0,0,1,0,1,-1,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0.4444444444444444,0.6,0.8571428571428571,0.2857142857142857,0.27983149025803056,0.8571428571428571,0.3333333333333333,0.1,0.06666666666666667,0.11764705882352941,1,0,1,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0.15,0.38095238095238093,0.9642857142857143,0.2458135860979463,0.6428571428571429,0.5,0.075,0.06666666666666667,0.11764705882352941,0,0,0,-1,0
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0.1111111111111111,0.325,0.30952380952380953,0.32142857142857145,0.06203264876250658,0.2857142857142857,0.3333333333333333,0.325,0.2,0.7058823529411765,1,0,0,-1,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0.7777777777777778,0.25,0.5952380952380952,0.4642857142857143,0.14423380726698262,0.21428571428571427,0.5,0.075,0.06666666666666667,0.11764705882352941,1,1,1,-1,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0.4444444444444444,0.2,0.5952380952380952,0.9285714285714286,0.15629278567667193,0.5,0.5,0.125,0,0.11764705882352941,1,0,0,-1,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.1111111111111111,0.125,0.16666666666666666,0.21428571428571427,0.40147446024223277,0.5714285714285714,0.3333333333333333,0.125,0.06666666666666667,0.17647058823529413,1,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0.3333333333333333,0.375,0.4523809523809524,0,0.05260663507109005,0.7857142857142857,0.8333333333333334,0.325,0.6666666666666666,0.4117647058823529,0,0,0,-1,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0.1111111111111111,0.1,0.30952380952380953,0.8214285714285714,0.18067403896787784,0.14285714285714285,0.3333333333333333,0.1,0.2,0.11764705882352941,1,0,0,-1,0
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0.1111111111111111,0.525,0.5,0.8928571428571429,0.10837282780410742,0.6428571428571429,0.8333333333333334,0.525,0.06666666666666667,0.35294117647058826,1,1,1,-1,0
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0.9,0.9047619047619048,0.6785714285714286,0.22706687730384412,0.21428571428571427,0.16666666666666666,0.175,0.4666666666666667,0.4117647058823529,1,1,1,-1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0.15,0.2857142857142857,0.14285714285714285,0.23175355450236967,0.42857142857142855,0.3333333333333333,0.125,0.26666666666666666,0.23529411764705882,1,0,1,-1,0
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0.1111111111111111,0.25,0.5476190476190477,0.21428571428571427,0.09336492890995261,0.21428571428571427,0.3333333333333333,0.25,0,0.4117647058823529,1,0,1,-1,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0.1111111111111111,0.25,0.23809523809523808,0.21428571428571427,0.5765139547130068,0.14285714285714285,0.3333333333333333,0.25,0.06666666666666667,0.47058823529411764,1,0,0,-1,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.5555555555555556,0.15,0.16666666666666666,0.14285714285714285,0.08694049499736703,0.14285714285714285,0.5,0.05,0,0.11764705882352941,1,0,1,1,1
